%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
1675441103160671740,4176,1675441103160671740,map,-0.218958819106,4.87574852642,1.16005778719,-0.0945164898594,-0.798626690533,0.587682859248,0.0888308686958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441103217669889,4177,1675441103217669889,map,-0.218958819106,4.87574852642,1.16005778719,-0.0945164898594,-0.798626690533,0.587682859248,0.0888308686958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441103250229818,4178,1675441103250229818,map,-0.218958819106,4.87574852642,1.16005778719,-0.0945164898594,-0.798626690533,0.587682859248,0.0888308686958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441103272755211,4179,1675441103272755211,map,-0.218958819106,4.87574852642,1.16005778719,-0.0945164898594,-0.798626690533,0.587682859248,0.0888308686958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441103296804969,4180,1675441103296804969,map,-0.218958819106,4.87574852642,1.16005778719,-0.0945164898594,-0.798626690533,0.587682859248,0.0888308686958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441103353048835,4181,1675441103353048835,map,-0.218958819106,4.87574852642,1.16005778719,-0.0945164898594,-0.798626690533,0.587682859248,0.0888308686958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441103382304424,4182,1675441103382304424,map,-0.218958819106,4.87574852642,1.16005778719,-0.0945164898594,-0.798626690533,0.587682859248,0.0888308686958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441103403289925,4183,1675441103403289925,map,-0.218958819106,4.87574852642,1.16005778719,-0.0945164898594,-0.798626690533,0.587682859248,0.0888308686958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441103426818748,4184,1675441103426818748,map,-0.218958819106,4.87574852642,1.16005778719,-0.0945164898594,-0.798626690533,0.587682859248,0.0888308686958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441103461902679,4185,1675441103461902679,map,-0.218958819106,4.87574852642,1.16005778719,-0.0945164898594,-0.798626690533,0.587682859248,0.0888308686958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441103494463581,4186,1675441103494463581,map,-0.218958819106,4.87574852642,1.16005778719,-0.0945164898594,-0.798626690533,0.587682859248,0.0888308686958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441103526694262,4187,1675441103526694262,map,-0.218958819106,4.87574852642,1.16005778719,-0.0945164898594,-0.798626690533,0.587682859248,0.0888308686958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441103559595237,4188,1675441103559595237,map,-0.218958819106,4.87574852642,1.16005778719,-0.0945164898594,-0.798626690533,0.587682859248,0.0888308686958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441103593077095,4189,1675441103593077095,map,-0.218958819106,4.87574852642,1.16005778719,-0.0945164898594,-0.798626690533,0.587682859248,0.0888308686958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441103626074236,4190,1675441103626074236,map,-0.623589096915,3.09142078391,1.11196583647,-0.253569122384,0.737497010858,-0.587533329212,0.215882887579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441103660708233,4191,1675441103660708233,map,-0.623589096915,3.09142078391,1.11196583647,-0.253569122384,0.737497010858,-0.587533329212,0.215882887579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441103695240718,4192,1675441103695240718,map,-0.623589096915,3.09142078391,1.11196583647,-0.253569122384,0.737497010858,-0.587533329212,0.215882887579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441103729284602,4193,1675441103729284602,map,-0.623589096915,3.09142078391,1.11196583647,-0.253569122384,0.737497010858,-0.587533329212,0.215882887579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441103761124002,4194,1675441103761124002,map,-0.623589096915,3.09142078391,1.11196583647,-0.253569122384,0.737497010858,-0.587533329212,0.215882887579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441103794056045,4195,1675441103794056045,map,-0.623589096915,3.09142078391,1.11196583647,-0.253569122384,0.737497010858,-0.587533329212,0.215882887579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441103827589285,4196,1675441103827589285,map,-0.623589096915,3.09142078391,1.11196583647,-0.253569122384,0.737497010858,-0.587533329212,0.215882887579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441103860306410,4197,1675441103860306410,map,-0.623589096915,3.09142078391,1.11196583647,-0.253569122384,0.737497010858,-0.587533329212,0.215882887579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441103894729862,4198,1675441103894729862,map,-0.623589096915,3.09142078391,1.11196583647,-0.253569122384,0.737497010858,-0.587533329212,0.215882887579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441103928420017,4199,1675441103928420017,map,-0.623589096915,3.09142078391,1.11196583647,-0.253569122384,0.737497010858,-0.587533329212,0.215882887579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441103962559504,4200,1675441103962559504,map,-0.623589096915,3.09142078391,1.11196583647,-0.253569122384,0.737497010858,-0.587533329212,0.215882887579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441103994403204,4201,1675441103994403204,map,-0.623589096915,3.09142078391,1.11196583647,-0.253569122384,0.737497010858,-0.587533329212,0.215882887579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441104030614791,4202,1675441104030614791,map,-0.623589096915,3.09142078391,1.11196583647,-0.253569122384,0.737497010858,-0.587533329212,0.215882887579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441104064021743,4203,1675441104064021743,map,-0.623589096915,3.09142078391,1.11196583647,-0.253569122384,0.737497010858,-0.587533329212,0.215882887579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441104095590989,4204,1675441104095590989,map,-0.623589096915,3.09142078391,1.11196583647,-0.253569122384,0.737497010858,-0.587533329212,0.215882887579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441104127660234,4205,1675441104127660234,map,-0.623589096915,3.09142078391,1.11196583647,-0.253569122384,0.737497010858,-0.587533329212,0.215882887579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441104160423223,4206,1675441104160423223,map,-0.623589096915,3.09142078391,1.11196583647,-0.253569122384,0.737497010858,-0.587533329212,0.215882887579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441104193478765,4207,1675441104193478765,map,-0.623589096915,3.09142078391,1.11196583647,-0.253569122384,0.737497010858,-0.587533329212,0.215882887579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441104227316704,4208,1675441104227316704,map,-0.623589096915,3.09142078391,1.11196583647,-0.253569122384,0.737497010858,-0.587533329212,0.215882887579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441104259854477,4209,1675441104259854477,map,-0.623589096915,3.09142078391,1.11196583647,-0.253569122384,0.737497010858,-0.587533329212,0.215882887579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441104293108071,4210,1675441104293108071,map,-0.623589096915,3.09142078391,1.11196583647,-0.253569122384,0.737497010858,-0.587533329212,0.215882887579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441104326170595,4211,1675441104326170595,map,-0.623589096915,3.09142078391,1.11196583647,-0.253569122384,0.737497010858,-0.587533329212,0.215882887579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441104362761061,4212,1675441104362761061,map,-0.623589096915,3.09142078391,1.11196583647,-0.253569122384,0.737497010858,-0.587533329212,0.215882887579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441104394916941,4213,1675441104394916941,map,-0.623589096915,3.09142078391,1.11196583647,-0.253569122384,0.737497010858,-0.587533329212,0.215882887579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441104427875958,4214,1675441104427875958,map,-0.623589096915,3.09142078391,1.11196583647,-0.253569122384,0.737497010858,-0.587533329212,0.215882887579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441104460549575,4215,1675441104460549575,map,-0.623589096915,3.09142078391,1.11196583647,-0.253569122384,0.737497010858,-0.587533329212,0.215882887579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441104494595621,4216,1675441104494595621,map,-0.623589096915,3.09142078391,1.11196583647,-0.253569122384,0.737497010858,-0.587533329212,0.215882887579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441104527194882,4217,1675441104527194882,map,-0.623589096915,3.09142078391,1.11196583647,-0.253569122384,0.737497010858,-0.587533329212,0.215882887579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441104560547692,4218,1675441104560547692,map,-0.623589096915,3.09142078391,1.11196583647,-0.253569122384,0.737497010858,-0.587533329212,0.215882887579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441104592939274,4219,1675441104592939274,map,-0.623589096915,3.09142078391,1.11196583647,-0.253569122384,0.737497010858,-0.587533329212,0.215882887579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441104627358559,4220,1675441104627358559,map,-0.623589096915,3.09142078391,1.11196583647,-0.253569122384,0.737497010858,-0.587533329212,0.215882887579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441104660299378,4221,1675441104660299378,map,-0.623589096915,3.09142078391,1.11196583647,-0.253569122384,0.737497010858,-0.587533329212,0.215882887579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441104692896862,4222,1675441104692896862,map,-0.623589096915,3.09142078391,1.11196583647,-0.253569122384,0.737497010858,-0.587533329212,0.215882887579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1675441104727858333,4223,1675441104727858333,map,-0.623589096915,3.09142078391,1.11196583647,-0.253569122384,0.737497010858,-0.587533329212,0.215882887579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
